country;iso3;year;sex;age_group;pop;type;expected.mean;acm.mean;excess.mean
Timor-Leste;TLS;2020;Male;>85;1164;predicted;269,1508378;311,5021774;36,32522197
Timor-Leste;TLS;2021;Female;0-24;368288;predicted;751,6380758;752,0247093;0
Timor-Leste;TLS;2021;Female;25-34;101483;predicted;147,0819869;146,8211357;-0,338848753
Timor-Leste;TLS;2021;Female;35-44;63997;predicted;147,8864636;163,9164455;16,06486651
Timor-Leste;TLS;2021;Female;45-54;46065;predicted;224,3008502;265,3932109;41,26196802
Timor-Leste;TLS;2021;Female;55-64;30233;predicted;352,2653499;404,6947405;52,61156304
Timor-Leste;TLS;2021;Female;65-74;24480;predicted;778,8767476;841,3860961;62,54065466
Timor-Leste;TLS;2021;Female;75-84;11143;predicted;874,5780536;916,5925998;41,85374606
Timor-Leste;TLS;2021;Female;>85;1537;predicted;310,5296814;374,6256002;64,38084675
Timor-Leste;TLS;2021;Male;0-24;392609;predicted;998,9086759;999,4225025;0
Timor-Leste;TLS;2021;Male;25-34;101855;predicted;170,1262942;171,5456337;1,341091115
Timor-Leste;TLS;2021;Male;35-44;64192;predicted;179,9775373;200,4153718;20,48675251
Timor-Leste;TLS;2021;Male;45-54;50103;predicted;333,8254546;390,0188285;56,41127521
Timor-Leste;TLS;2021;Male;55-64;32306;predicted;521,5252889;586,1841191;64,83838469
Timor-Leste;TLS;2021;Male;65-74;21932;predicted;898,5066165;978,7687609;80,35495282
Timor-Leste;TLS;2021;Male;75-84;9397;predicted;891,6102651;935,8278022;44,06323608
Timor-Leste;TLS;2021;Male;>85;1125;predicted;265,5316668;303,9604431;38,55850296
Tonga;TON;2020;Female;0-24;27758;predicted;27,01883511;27,01883511;0
Tonga;TON;2020;Female;25-34;7303;predicted;9,571055009;8,670935026;-0,900119983
Tonga;TON;2020;Female;35-44;6163;predicted;17,28973136;16,24780342;-1,041927934
Tonga;TON;2020;Female;45-54;5055;predicted;24,29635414;23,57137219;-0,724981959
Tonga;TON;2020;Female;55-64;3289;predicted;33,6118833;32,36600705;-1,245876255
Tonga;TON;2020;Female;65-74;2131;predicted;49,29156727;47,82225308;-1,46931419
Tonga;TON;2020;Female;75-84;1139;predicted;68,89698212;66,16315758;-2,733824537
Tonga;TON;2020;Female;>85;299;predicted;49,20365712;46,65283798;-2,550819148
Tonga;TON;2020;Male;0-24;29163;predicted;33,66940616;33,66940616;0
Tonga;TON;2020;Male;25-34;6582;predicted;16,77020308;16,65547996;-0,114723123
Tonga;TON;2020;Male;35-44;5363;predicted;18,91973526;19,5323406;0,61260534
Tonga;TON;2020;Male;45-54;4903;predicted;41,39329595;42,7221791;1,328883156
Tonga;TON;2020;Male;55-64;3164;predicted;56,54764217;57,02079048;0,473148316
Tonga;TON;2020;Male;65-74;1866;predicted;73,47104326;73,24218989;-0,228853367
Tonga;TON;2020;Male;75-84;868;predicted;77,45624421;76,86576642;-0,590477794
Tonga;TON;2020;Male;>85;166;predicted;30,33412677;30,35764595;0,023519181
Tonga;TON;2021;Female;0-24;27798;predicted;26,77921798;26,78600886;0
Tonga;TON;2021;Female;25-34;7353;predicted;9,647612068;9,019052275;-0,63616365
Tonga;TON;2021;Female;35-44;6293;predicted;18,25753873;18,86961041;0,612406532
Tonga;TON;2021;Female;45-54;5091;predicted;23,98657743;26,52102149;2,549026155
Tonga;TON;2021;Female;55-64;3398;predicted;34,71944633;37,31742026;2,610331306
Tonga;TON;2021;Female;65-74;2139;predicted;48,90749017;49,51472256;0,599691704
Tonga;TON;2021;Female;75-84;1172;predicted;70,04469904;68,66568136;-1,408196323
Tonga;TON;2021;Female;>85;301;predicted;50,55598116;57,99430021;7,48618875
Tonga;TON;2021;Male;0-24;29270;predicted;33,01315902;33,02153076;0
Tonga;TON;2021;Male;25-34;6669;predicted;16,92810272;15,95044741;-0,989973732
Tonga;TON;2021;Male;35-44;5415;predicted;19,00042805;19,77839631;0,779469091
Tonga;TON;2021;Male;45-54;4845;predicted;40,76380802;44,49021804;3,746445024
Tonga;TON;2021;Male;55-64;3310;predicted;57,87363182;60,80584213;2,941379847
Tonga;TON;2021;Male;65-74;1867;predicted;72,09238579;73,47624488;1,376738478
Tonga;TON;2021;Male;75-84;885;predicted;78,18203537;76,57649242;-1,638653424
Tonga;TON;2021;Male;>85;171;predicted;30,66785767;32,38401062;1,722338859
Trinidad and Tobago;TTO;2020;Female;0-24;240669;predicted;165,0056816;165,0056816;0
Trinidad and Tobago;TTO;2020;Female;25-34;118220;predicted;80,89933566;78,28724986;-2,612085792
Trinidad and Tobago;TTO;2020;Female;35-44;127996;predicted;191,6246298;193,1471191;1,522489287
Trinidad and Tobago;TTO;2020;Female;45-54;95898;predicted;332,4022629;345,0066909;12,60442803
Trinidad and Tobago;TTO;2020;Female;55-64;93330;predicted;698,2421296;718,7976186;20,55548898
Trinidad and Tobago;TTO;2020;Female;65-74;60130;predicted;972,044253;1008,050823;36,00657
Trinidad and Tobago;TTO;2020;Female;75-84;24225;predicted;880,7956764;904,5263792;23,73070279
Trinidad and Tobago;TTO;2020;Female;>85;7820;predicted;810,6778743;812,6236542;1,945779866
Trinidad and Tobago;TTO;2020;Male;0-24;250169;predicted;260,1060464;260,1060464;0
Trinidad and Tobago;TTO;2020;Male;25-34;121778;predicted;220,4307049;234,2876963;13,85699138
Trinidad and Tobago;TTO;2020;Male;35-44;129534;predicted;356,3911604;393,2929861;36,90182571
Trinidad and Tobago;TTO;2020;Male;45-54;93262;predicted;557,5729849;615,3272781;57,75429318
Trinidad and Tobago;TTO;2020;Male;55-64;85238;predicted;1140,993368;1228,570496;87,57712769
Trinidad and Tobago;TTO;2020;Male;65-74;48934;predicted;1348,910718;1436,071115;87,16039737
Trinidad and Tobago;TTO;2020;Male;75-84;16757;predicted;925,5886022;981,3215513;55,73294903
Trinidad and Tobago;TTO;2020;Male;>85;3250;predicted;425,3791884;454,9906142;29,61142579
Trinidad and Tobago;TTO;2021;Female;0-24;239967;predicted;155,3590837;155,3590837;0
Trinidad and Tobago;TTO;2021;Female;25-34;114072;predicted;74,27699945;88,21264611;13,93564665
Trinidad and Tobago;TTO;2021;Female;35-44;131178;predicted;189,1525021;249,1192062;59,96670405
Trinidad and Tobago;TTO;2021;Female;45-54;96560;predicted;322,6493687;451,4687846;128,8194159
Trinidad and Tobago;TTO;2021;Female;55-64;93966;predicted;685,1172538;930,3637472;245,2464934
Trinidad and Tobago;TTO;2021;Female;65-74;62879;predicted;978,2383907;1253,599745;275,3613547
Trinidad and Tobago;TTO;2021;Female;75-84;25513;predicted;886,855549;1100,869686;214,014137
Trinidad and Tobago;TTO;2021;Female;>85;8050;predicted;806,215208;1222,691824;416,4766155
Trinidad and Tobago;TTO;2021;Male;0-24;249479;predicted;245,7606031;245,7606031;0
Trinidad and Tobago;TTO;2021;Male;25-34;117948;predicted;207,7438067;248,7530688;41,00926201
Trinidad and Tobago;TTO;2021;Male;35-44;132833;predicted;355,9312252;468,9694005;113,0381753
Trinidad and Tobago;TTO;2021;Male;45-54;94645;predicted;543,5722409;750,9066923;207,3344514
Trinidad and Tobago;TTO;2021;Male;55-64;85664;predicted;1125,001379;1493,306096;368,3047174
Trinidad and Tobago;TTO;2021;Male;65-74;50891;predicted;1371,422134;1767,920444;396,4983101
Trinidad and Tobago;TTO;2021;Male;75-84;17698;predicted;944,6071332;1172,030735;227,4236016
Trinidad and Tobago;TTO;2021;Male;>85;3370;predicted;424,730147;591,8882374;167,1580904
Tunisia;TUN;2020;Female;0-24;2287727;reported;2600,153767;1921,461021;-714,3893527
Tunisia;TUN;2020;Female;25-34;983503;reported;742,2339536;560,0879137;-198,3268408
Tunisia;TUN;2020;Female;35-44;938449;reported;1102,213135;1045,96128;-68,94492418
Tunisia;TUN;2020;Female;45-54;761388;reported;1835,095757;1872,757724;26,75470413
Tunisia;TUN;2020;Female;55-64;612698;reported;3254,049746;3813,931984;563,5729061
Tunisia;TUN;2020;Female;65-74;343211;reported;5632,585948;6301,27893;671,7652614
Tunisia;TUN;2020;Female;75-84;173549;reported;8795,281281;9931,993749;1149,544683
Tunisia;TUN;2020;Female;>85;44772;reported;9664,472896;9956,345397;275,5273006
Tunisia;TUN;2020;Male;0-24;2392186;reported;3798,133461;2854,94077;-989,6509896
Tunisia;TUN;2020;Male;25-34;934169;reported;1334,107845;1185,113556;-165,130134
Tunisia;TUN;2020;Male;35-44;882125;reported;2117,622155;1836,810052;-302,6388969
Tunisia;TUN;2020;Male;45-54;738463;reported;3335,037972;3493,881747;149,2668733
Tunisia;TUN;2020;Male;55-64;587717;reported;7273,404314;7929,360567;655,7284361
Tunisia;TUN;2020;Male;65-74;316802;reported;9141,36665;10775,02463;1662,14617
Tunisia;TUN;2020;Male;75-84;133456;reported;11211,59493;12193,21825;985,1337988
Tunisia;TUN;2020;Male;>85;25933;reported;8531,300472;9156,832439;622,0980427
Tunisia;TUN;2021;Female;0-24;2295418;reported;2729,431282;2730,337856;-13,08428803
Tunisia;TUN;2021;Female;25-34;964283;reported;807,4460047;992,9081719;172,2740758
Tunisia;TUN;2021;Female;35-44;954300;reported;1140,022479;1531,69624;378,5581507
Tunisia;TUN;2021;Female;45-54;773096;reported;1851,677886;2696,273566;831,6455233
Tunisia;TUN;2021;Female;55-64;632018;reported;3169,651646;4797,990298;1615,646036
Tunisia;TUN;2021;Female;65-74;358920;reported;5975,323984;9094,540079;3106,914136
Tunisia;TUN;2021;Female;75-84;178713;reported;9054,827007;12445,86517;3377,953731
Tunisia;TUN;2021;Female;>85;45428;reported;9812,244766;13213,13984;3387,567587
Tunisia;TUN;2021;Male;0-24;2403005;reported;3908,628685;3909,926927;-13,08428803
Tunisia;TUN;2021;Male;25-34;917963;reported;1308,327287;1530,910822;209,2618797
Tunisia;TUN;2021;Male;35-44;892549;reported;2217,383722;2916,948778;686,3645862
Tunisia;TUN;2021;Male;45-54;749780;reported;3319,241559;4720,216153;1388,030428
Tunisia;TUN;2021;Male;55-64;601683;reported;7344,37223;10540,94514;3183,884488
Tunisia;TUN;2021;Male;65-74;330080;reported;9793,158482;14284,13273;4478,620725
Tunisia;TUN;2021;Male;75-84;134804;reported;11170,12004;15730,85407;4547,984666
Tunisia;TUN;2021;Male;>85;25261;reported;8636,090711;12188,31416;3539,421293
Türkiye;TUR;2020;Female;0-24;16154091;reported;8458,244866;8458,314789;-64,34548104
Türkiye;TUR;2020;Female;25-34;6639443;reported;2646,953645;2776,435542;65,12161437
Türkiye;TUR;2020;Female;35-44;6217955;reported;5499,246507;6004,874362;441,2645607
Türkiye;TUR;2020;Female;45-54;5190481;reported;10996,64473;11930,46125;869,4311937
Türkiye;TUR;2020;Female;55-64;3735040;reported;22631,10663;24671,49122;1975,963582
Türkiye;TUR;2020;Female;65-74;2491860;reported;46296,70049;52710,38022;6349,302237
Türkiye;TUR;2020;Female;75-84;1191748;reported;69943,30366;81413,23373;11405,63359
Türkiye;TUR;2020;Female;>85;306615;reported;56695,20358;67672,65794;10913,24048
Türkiye;TUR;2020;Male;0-24;17008075;reported;11558,95873;11559,05429;-64,34548104
Türkiye;TUR;2020;Male;25-34;6895485;reported;5203,802117;5652,478991;384,3129073
Türkiye;TUR;2020;Male;35-44;6399272;reported;10953,25018;12114,40484;1096,78213
Türkiye;TUR;2020;Male;45-54;5310296;reported;27073,32296;30039,06618;2901,336097
Türkiye;TUR;2020;Male;55-64;3701247;reported;54531,53945;60969,80438;6373,820704
Türkiye;TUR;2020;Male;65-74;1970915;reported;70827,90783;82646,43522;11754,24266
Türkiye;TUR;2020;Male;75-84;786636;reported;74607,70304;89845,68295;15173,85093
Türkiye;TUR;2020;Male;>85;104209;reported;28563,90218;35778,22409;7150,134796
Türkiye;TUR;2021;Female;0-24;16066978;reported;7875,053957;7897,63728;-29,0896309
Türkiye;TUR;2021;Female;25-34;6644292;reported;2559,052899;2949,424017;358,2479453
Türkiye;TUR;2021;Female;35-44;6284815;reported;5477,873961;7011,961047;1506,354229
Türkiye;TUR;2021;Female;45-54;5288178;reported;11084,62896;15067,75797;3966,662737
Türkiye;TUR;2021;Female;55-64;3850676;reported;23120,79261;30475,76079;7341,495339
Türkiye;TUR;2021;Female;65-74;2586402;reported;47342,18264;58831,46882;11452,04024
Türkiye;TUR;2021;Female;75-84;1226788;reported;71231,39441;85821,01144;14517,93985
Türkiye;TUR;2021;Female;>85;311768;reported;58004,69444;80812,56845;22866,92186
Türkiye;TUR;2021;Male;0-24;16921620;reported;10852,30346;10883,42466;-29,0896309
Türkiye;TUR;2021;Male;25-34;6904203;reported;5112,691346;5946,644282;799,4099809
Türkiye;TUR;2021;Male;35-44;6471351;reported;10931,31169;14042,76041;3085,629875
Türkiye;TUR;2021;Male;45-54;5391723;reported;27235,15064;36525,83512;9287,036608
Türkiye;TUR;2021;Male;55-64;3848462;reported;56289,24605;72578,54698;16280,05848
Türkiye;TUR;2021;Male;65-74;2034945;reported;73467,49149;91957,39099;18455,5747
Türkiye;TUR;2021;Male;75-84;804938;reported;76624,31833;92120,30245;15418,85484
Türkiye;TUR;2021;Male;>85;105745;reported;29465,97426;37638,50531;8149,846526
Tuvalu;TUV;2020;Female;0-24;2571;predicted;2,050127824;2,458002282;0,407874458
Tuvalu;TUV;2020;Female;25-34;843;predicted;0,019586139;1,728776126;1,709189987
Tuvalu;TUV;2020;Female;35-44;541;predicted;0,019586139;0,901903599;0,882317461
Tuvalu;TUV;2020;Female;45-54;465;predicted;2,967015284;2,579558129;-0,387457154
Tuvalu;TUV;2020;Female;55-64;574;predicted;9,987903977;11,7426714;1,754767428
Tuvalu;TUV;2020;Female;65-74;261;predicted;11,31006173;9,495003383;-1,815058347
Tuvalu;TUV;2020;Female;75-84;94;predicted;9,840010249;5,45814423;-4,38186602
Tuvalu;TUV;2020;Female;>85;16;predicted;0,050825627;2,989885903;2,939060276
Tuvalu;TUV;2020;Male;0-24;2799;predicted;3,017158855;4,515749652;1,498590797
Tuvalu;TUV;2020;Male;25-34;945;predicted;1,434929229;3,694985069;2,26005584
Tuvalu;TUV;2020;Male;35-44;617;predicted;4,196067562;9,1708647;4,974797139
Tuvalu;TUV;2020;Male;45-54;553;predicted;10,25841922;5,943495178;-4,31492404
Tuvalu;TUV;2020;Male;55-64;499;predicted;16,02077326;9,17755035;-6,843222909
Tuvalu;TUV;2020;Male;65-74;218;predicted;11,7697815;16,07415654;4,304375037
Tuvalu;TUV;2020;Male;75-84;62;predicted;9,315134978;5,227640876;-4,087494102
Tuvalu;TUV;2020;Male;>85;8;predicted;0,029379208;2,595612578;2,566233369
Tuvalu;TUV;2021;Female;0-24;2593;predicted;1,463471214;1,463471214;0
Tuvalu;TUV;2021;Female;25-34;857;predicted;0,016175304;0,015215448;-0,000959856
Tuvalu;TUV;2021;Female;35-44;570;predicted;0,016175304;0,016879555;0,000704251
Tuvalu;TUV;2021;Female;45-54;453;predicted;6,088579954;6,809314407;0,720734452
Tuvalu;TUV;2021;Female;55-64;578;predicted;10,3096067;11,1747606;0,865153901
Tuvalu;TUV;2021;Female;65-74;280;predicted;10,02148863;10,23987335;0,218384725
Tuvalu;TUV;2021;Female;75-84;96;predicted;8,172512169;8,089364266;-0,083147903
Tuvalu;TUV;2021;Female;>85;17;predicted;0,051677015;0,059506336;0,007829321
Tuvalu;TUV;2021;Male;0-24;2827;predicted;2,135564875;2,135564875;0
Tuvalu;TUV;2021;Male;25-34;945;predicted;1,706273572;1,624195447;-0,082078125
Tuvalu;TUV;2021;Male;35-44;645;predicted;12,9747199;13,94995681;0,975236918
Tuvalu;TUV;2021;Male;45-54;532;predicted;7,914615123;8,713243889;0,798628765
Tuvalu;TUV;2021;Male;55-64;504;predicted;13,42668677;14,2086059;0,781919129
Tuvalu;TUV;2021;Male;65-74;233;predicted;10,42271402;10,72589029;0,303176265
Tuvalu;TUV;2021;Male;75-84;61;predicted;7,904413838;7,808417215;-0,095996623
Tuvalu;TUV;2021;Male;>85;8;predicted;0,024262956;0,029740397;0,005477441
United Republic of Tanzania;TZA;2020;Female;0-24;19494572;predicted;57823,77551;57830,6643;0
United Republic of Tanzania;TZA;2020;Female;25-34;4465243;predicted;8498,134932;7049,88327;-1438,932492
United Republic of Tanzania;TZA;2020;Female;35-44;3204330;predicted;10116,25345;9198,829895;-912,0799776
United Republic of Tanzania;TZA;2020;Female;45-54;1811774;predicted;10823,44445;10446,0142;-376,0198531
United Republic of Tanzania;TZA;2020;Female;55-64;1199077;predicted;15345,802;15159,16259;-187,1240586
United Republic of Tanzania;TZA;2020;Female;65-74;721899;predicted;20354,38704;19958,43067;-395,5412737
United Republic of Tanzania;TZA;2020;Female;75-84;271734;predicted;16645,15014;15242,01663;-1395,099652
United Republic of Tanzania;TZA;2020;Female;>85;56191;predicted;8430,772839;9184,950034;747,8035455
United Republic of Tanzania;TZA;2020;Male;0-24;19745727;predicted;67964,19609;67972,29294;0
United Republic of Tanzania;TZA;2020;Male;25-34;3850540;predicted;9321,032078;7589,615946;-1720,175659
United Republic of Tanzania;TZA;2020;Male;35-44;3038985;predicted;12749,15815;11428,92298;-1312,331441
United Republic of Tanzania;TZA;2020;Male;45-54;1924835;predicted;15469,38385;15087,98788;-380,5068457
United Republic of Tanzania;TZA;2020;Male;55-64;1039520;predicted;17719,28415;18341,45745;615,6419931
United Republic of Tanzania;TZA;2020;Male;65-74;625870;predicted;24918,07884;25931,57073;1003,319428
United Republic of Tanzania;TZA;2020;Male;75-84;220578;predicted;19185,4786;18899,30418;-286,4036737
United Republic of Tanzania;TZA;2020;Male;>85;27619;predicted;5321,289637;6043,571305;716,5032017
United Republic of Tanzania;TZA;2021;Female;0-24;20046208;predicted;56917,65838;56918,2365;0
United Republic of Tanzania;TZA;2021;Female;25-34;4558020;predicted;8449,628086;8239,779381;-209,9799532
United Republic of Tanzania;TZA;2021;Female;35-44;3352476;predicted;10229,66478;11054,41104;824,8207855
United Republic of Tanzania;TZA;2021;Female;45-54;1898818;predicted;10930,56672;12610,14357;1679,829223
United Republic of Tanzania;TZA;2021;Female;55-64;1223160;predicted;15397,50317;17263,13865;1865,882722
United Republic of Tanzania;TZA;2021;Female;65-74;743607;predicted;20454,62915;21628,22991;1173,64689
United Republic of Tanzania;TZA;2021;Female;75-84;286802;predicted;17196,5595;17592,16887;395,5202589
United Republic of Tanzania;TZA;2021;Female;>85;57106;predicted;8497,905505;10183,84544;1686,218391
United Republic of Tanzania;TZA;2021;Male;0-24;20338358;predicted;66820,94519;66821,62389;0
United Republic of Tanzania;TZA;2021;Male;25-34;3985229;predicted;9073,335573;8931,814095;-141,644278
United Republic of Tanzania;TZA;2021;Male;35-44;3105100;predicted;12487,57806;13572,39947;1084,929269
United Republic of Tanzania;TZA;2021;Male;45-54;2022735;predicted;15772,81436;17982,12079;2209,624223
United Republic of Tanzania;TZA;2021;Male;55-64;1075744;predicted;17574,31492;19290,5961;1716,473995
United Republic of Tanzania;TZA;2021;Male;65-74;630328;predicted;24832,1284;26439,1291;1607,096133
United Republic of Tanzania;TZA;2021;Male;75-84;230612;predicted;20077,22026;20580,67266;503,3573664
United Republic of Tanzania;TZA;2021;Male;>85;27666;predicted;5377,675782;6010,893538;633,3001338
Uganda;UGA;2020;Female;0-24;15006761;predicted;41252,02569;41263,46043;0
Uganda;UGA;2020;Female;25-34;3272949;predicted;8992,314557;7775,925649;-1142,822483
Uganda;UGA;2020;Female;35-44;1826838;predicted;8876,587391;8420,228253;-430,1890045
Uganda;UGA;2020;Female;45-54;1193985;predicted;10171,05234;10244,65051;66,36218305
Uganda;UGA;2020;Female;55-64;692162;predicted;11125,64894;11471,92035;321,7723381
Uganda;UGA;2020;Female;65-74;340286;predicted;13791,9896;14123,84245;307,5605356
Uganda;UGA;2020;Female;75-84;85545;predicted;9681,779714;9264,2211;-394,0189251
Uganda;UGA;2020;Female;>85;12146;predicted;2733,839284;2914,334164;168,521366
Uganda;UGA;2020;Male;0-24;15092110;predicted;49995,00209;50008,86032;0
Uganda;UGA;2020;Male;25-34;3200415;predicted;12078,0513;10252,98839;-1714,316781
Uganda;UGA;2020;Male;35-44;1747257;predicted;12002,86192;11207,94343;-748,4345328
Uganda;UGA;2020;Male;45-54;1083117;predicted;13431,26983;13674,45656;224,5209898
Uganda;UGA;2020;Male;55-64;549754;predicted;12602,05171;13607,79985;939,7135645
Uganda;UGA;2020;Male;65-74;240327;predicted;12388,18901;13482,6898;1022,983575
Uganda;UGA;2020;Male;75-84;53399;predicted;6539,917705;6733,659103;179,9521115
